"time","gFM_VSM_cc.measurementPcc.PGenPu","Upcc"
5.556,0.4999958317143231,0.9865953591235861
5.557,0.4999958461939892,0.9865953580936532
5.558,0.4999958607034334,0.9865953570633035
5.559,0.4999958752412641,0.9865953560326208
5.56,0.4999958898060851,0.9865953550016893
5.561,0.4999959043964957,0.9865953539705935
5.562,0.4999959190110905,0.9865953529394177
5.563,0.4999959336484598,0.9865953519082471
5.564,0.4999959483071892,0.9865953508771667
5.565,0.4999959629858596,0.9865953498462615
5.566,0.4999959776830476,0.9865953488156175
5.567,0.4999959923973251,0.9865953477853202
5.568,0.4999960071272593,0.9865953467554558
5.569,0.4999960218714128,0.9865953457261102
5.57,0.4999960366283444,0.9865953446973704
5.571,0.4999960513966071,0.9865953436693229
5.572,0.4999960661747503,0.9865953426420546
5.573,0.4999960809613185,0.9865953416156527
5.574,0.4999960957548514,0.9865953405902047
5.575,0.4999961105538846,0.9865953395657983
5.576,0.4999961253569488,0.9865953385425213
5.577,0.4999961401625703,0.9865953375204618
5.578,0.4999961549692706,0.9865953364997083
5.579,0.4999961697755669,0.9865953354803496
5.58,0.4999961845799718,0.9865953344624744
5.581,0.4999961993809932,0.9865953334461715
5.582,0.4999962141771345,0.9865953324315304
5.583,0.4999962289668947,0.9865953314186406
5.584,0.4999962437487677,0.9865953304075923
5.585,0.4999962585212437,0.9865953293984752
5.586,0.4999962732828074,0.9865953283913792
5.587,0.4999962880319397,0.9865953273863955
5.588,0.4999963027671163,0.9865953263836142
5.589,0.499996317486809,0.9865953253831268
5.59,0.4999963321894844,0.9865953243850242
5.591,0.4999963468736048,0.9865953233893978
5.592,0.4999963615376281,0.9865953223963394
5.593,0.4999963761800074,0.9865953214059409
5.594,0.4999963907991914,0.9865953204182943
5.595,0.4999964053936241,0.9865953194334923
5.596,0.4999964199617448,0.9865953184516271
5.597,0.4999964345019888,0.9865953174727918
5.598,0.499996449012786,0.9865953164970795
5.599,0.4999964634925625,0.9865953155245835
5.6,0.4999964779397394,0.9865953145553972
5.601,0.4999964923527334,0.9865953135896146
5.602,0.4999965067299567,0.9865953126273295
5.603,0.4999965210698163,0.9865953116686362
5.604,0.4999965353707158,0.9865953107136295
5.605,0.4999965496310533,0.9865953097624039
5.606,0.4999965638492226,0.9865953088150542
5.607,0.499996578023613,0.9865953078716759
5.608,0.4999965921526092,0.9865953069323643
5.609,0.4999966062345913,0.9865953059972151
5.61,0.4999966202679348,0.9865953050663243
